id,price,year,odometer,cylinders,transmission,drive,type,paint_color,size,title_status,condition,fuel,state,manufacturer,description_length,description_credit,description_owner,description_badcredit
7239904078,8995,2011,0,8,automatic,rwd,sedan,white,full-size,clean,like new,gas,ga,ford,712,1,0,0
7232954419,4849,2008,136000,,automatic,,,,,clean,,gas,wi,chevrolet,,0,0,0
7228775168,21500,1958,,8,automatic,rwd,pickup,custom,full-size,clean,good,gas,fl,chevrolet,1265,0,0,0
7232509584,5495,2008,233000,,automatic,4wd,truck,brown,,clean,,gas,mn,ford,240,0,0,0
7227046178,5495,2011,137927,4,automatic,fwd,sedan,black,mid-size,clean,like new,gas,mt,dodge,1176,1,0,1
7240156424,20990,2015,99342,8,automatic,rwd,truck,white,full-size,clean,good,gas,fl,chevrolet,2647,0,1,0
7226621339,8700,2010,167124,6,automatic,fwd,,,,clean,,gas,mn,honda,429,0,0,0
7237703203,22988,2017,,,automatic,4wd,,,,clean,,gas,ia,nissan,5413,1,0,1
7237470097,10945,2012,144331,4,automatic,fwd,SUV,black,,,,gas,tn,honda,4030,0,0,0
7235824194,2800,2004,115000,6,automatic,,sedan,silver,mid-size,clean,good,gas,nc,kia,141,0,0,0
7226623204,11997,2013,64537,4,automatic,,sedan,,,clean,excellent,gas,ca,chevrolet,5238,1,1,1
7240949554,15990,2012,36637,6,other,rwd,other,blue,,clean,good,gas,ny,ford,4222,1,0,0
7236187002,26995,2017,22710,,automatic,,,,,clean,,gas,nj,alfa-romeo,4157,0,0,0
7238825413,4500,1991,,8,automatic,rwd,pickup,red,sub-compact,clean,good,gas,nv,gmc,342,0,0,0
7225336018,18000,1971,,,manual,,,,,rebuilt,,gas,pa,,271,0,0,0
7240433914,16988,2013,79635,,automatic,4wd,SUV,,,clean,,gas,or,ford,7003,1,1,0
7238799485,8950,2011,118236,4,automatic,4wd,SUV,,,clean,excellent,gas,oh,toyota,3518,1,0,1
7239269412,19750,2017,60548,4,automatic,rwd,sedan,grey,,clean,,gas,al,infiniti,1900,0,0,0
7228093758,19995,2013,109144,8,automatic,4wd,SUV,black,full-size,clean,excellent,gas,il,chevrolet,4554,1,0,1
7234676182,13990,2012,56588,,automatic,fwd,sedan,black,,clean,good,gas,fl,acura,4120,1,0,0
7235277169,3500,2007,192600,4,automatic,,sedan,,compact,clean,good,gas,or,honda,301,0,0,0
7237042593,14990,2017,109244,,automatic,fwd,wagon,silver,,clean,,gas,,ram,1436,1,0,1
7240249892,9500,2009,191000,8,automatic,rwd,bus,white,,clean,excellent,gas,ar,chevrolet,195,0,0,0
7227675544,22000,2005,159000,8,automatic,4wd,truck,white,,clean,excellent,diesel,ks,gmc,152,0,1,0
7237581959,6995,2004,118969,6,automatic,4wd,SUV,blue,,clean,,gas,nh,gmc,4041,1,0,0
7233077256,5500,2013,,,automatic,,,,,clean,,gas,oh,kia,577,0,0,0
7228724337,2850,1988,,8,manual,rwd,,white,,clean,good,diesel,va,ford,196,0,0,0
7238783813,8000,1993,67701,,automatic,,,white,,clean,,gas,pa,chevrolet,274,0,1,0
7234948211,4500,2012,,4,automatic,4wd,sedan,black,mid-size,clean,good,gas,ga,dodge,78,0,0,0
7240098277,34999,2017,47090,6,automatic,4wd,pickup,white,full-size,clean,excellent,gas,ca,toyota,6453,1,1,1
7233500160,28923,2018,29101,6,automatic,4wd,truck,grey,,clean,,gas,oh,ram,5464,1,1,0
7227631460,5000,2005,150000,,automatic,,,,,clean,,gas,ca,mercedes-benz,162,0,0,0
7237627045,7795,2007,137109,,automatic,fwd,,green,,clean,,gas,il,toyota,2280,0,0,0
7228694651,20000,2005,,6,manual,rwd,truck,white,full-size,clean,good,diesel,mo,,151,0,0,0
7234801211,31990,2017,21730,8,automatic,4wd,pickup,black,,clean,good,gas,nc,chevrolet,4584,1,0,0
7240256528,23995,2016,50211,6,automatic,4wd,SUV,blue,mid-size,clean,good,gas,hi,honda,517,0,0,0
7239739341,7999,2011,116300,4,automatic,fwd,sedan,blue,mid-size,clean,excellent,gas,ca,ford,1896,0,1,0
7236009432,9995,2004,211066,8,automatic,4wd,truck,red,,clean,good,gas,or,chevrolet,1464,1,1,0
7238310638,5200,1957,,,automatic,,pickup,,,clean,good,gas,id,chevrolet,93,0,0,0
7234263833,15977,2017,109616,6,automatic,fwd,SUV,black,mid-size,clean,like new,gas,mo,chevrolet,309,0,1,0
7228141818,18250,2012,106000,6,automatic,rwd,,white,,clean,good,gas,al,ford,462,0,0,0
7234087849,17999,2019,25083,,automatic,fwd,sedan,,,clean,,gas,va,honda,4139,0,0,0
7233344057,13600,2009,107243,6,manual,rwd,SUV,black,,clean,,gas,nj,jeep,2405,0,0,0
7238204342,21000,2012,151946,,automatic,,pickup,black,,clean,excellent,gas,ok,toyota,8258,1,0,1
7240503997,35678,2017,41219,,automatic,,coupe,black,,clean,good,other,il,infiniti,5295,0,0,0
7239920499,7150,2015,28000,4,automatic,fwd,sedan,grey,full-size,rebuilt,excellent,gas,mi,nissan,613,0,0,0
7225670430,5500,2008,153998,4,automatic,fwd,wagon,silver,mid-size,clean,,gas,ca,toyota,2513,0,0,0
7236645956,5950,2004,240000,8,automatic,rwd,truck,grey,full-size,clean,excellent,gas,tx,ford,306,0,0,0
7230777858,14180,2017,34641,4,automatic,fwd,sedan,blue,,clean,,gas,wa,mazda,6633,1,0,1
7235595051,4700,2012,,4,automatic,fwd,hatchback,red,,clean,excellent,gas,nm,ford,489,0,0,0
7234158398,3000,1992,,,automatic,,,,,clean,,diesel,wi,chevrolet,225,0,0,0
7235845407,42999,2017,,,automatic,,,,,clean,,diesel,tx,ford,2634,1,1,0
7235695451,4500,1979,,,automatic,,,,,clean,good,gas,mi,ford,141,0,0,0
7239590693,6445,2006,147307,,automatic,4wd,SUV,grey,,,,gas,wa,subaru,1925,1,0,0
7226747560,15995,2012,83769,8,automatic,rwd,sedan,grey,,clean,excellent,gas,fl,jaguar,2995,1,0,1
7235781930,5700,2010,137303,4,automatic,fwd,sedan,grey,mid-size,clean,good,gas,in,hyundai,2930,1,0,1
7237141744,33777,2013,30949,,automatic,4wd,SUV,,,clean,excellent,gas,ca,jeep,3519,1,0,1
7229381206,11995,2010,174143,,automatic,4wd,SUV,,,clean,,other,id,chevrolet,2163,1,0,1
7237406951,36995,2019,24741,8,automatic,rwd,sedan,black,,clean,,gas,ks,dodge,3889,1,0,0
7240960664,3100,2005,178000,,manual,,,,,clean,,gas,nc,ford,234,0,0,0
7228481549,23395,2019,35550,6,automatic,4wd,SUV,silver,full-size,clean,excellent,gas,vt,nissan,5451,0,0,0
7232156587,7995,2014,140088,4,automatic,4wd,SUV,black,,clean,,gas,ia,jeep,1721,0,1,0
7240686974,3250,2000,158000,4,manual,4wd,wagon,white,mid-size,clean,good,gas,or,subaru,4327,1,0,1
7237587623,2400,2005,97000,4,automatic,fwd,sedan,blue,compact,clean,good,gas,oh,chevrolet,248,0,0,0
7236905759,39998,2018,17533,,automatic,4wd,,,,clean,,gas,mt,ford,4563,1,1,0
7231246273,9000,2015,50000,4,automatic,fwd,hatchback,red,mid-size,clean,good,gas,tx,volkswagen,544,0,0,0
7231425746,13500,1991,31500,8,automatic,,convertible,red,compact,clean,excellent,gas,fl,chevrolet,506,0,0,0
7234899606,23950,2011,80235,,automatic,4wd,pickup,silver,,,,,va,toyota,2562,1,0,0
7239929340,10590,2012,82651,6,automatic,fwd,van,black,,clean,good,gas,tx,nissan,4119,1,0,0
7240072096,5600,2009,109000,,automatic,,,,,clean,,gas,ca,toyota,84,0,0,0
7240712102,49987,2018,28262,,automatic,4wd,pickup,,,clean,,gas,id,ram,8039,0,1,0
7240178227,19500,1968,59000,,manual,,,,,clean,,gas,ca,,356,0,0,0
7233385788,12999,2015,67847,4,automatic,4wd,,,,clean,excellent,gas,wa,nissan,401,0,0,0
7232942664,6195,2009,163192,6,automatic,4wd,,white,,clean,,gas,oh,jeep,4471,1,0,0
7226624672,9700,2007,129685,4,automatic,4wd,,,,clean,,gas,mn,honda,416,0,0,0
7239934826,8450,2004,204888,4,automatic,rwd,truck,black,,clean,good,gas,co,toyota,237,0,0,0
7240963376,12995,2011,192952,,automatic,,,,,clean,,gas,mi,ram,3507,0,0,0
7232286132,4200,2009,170000,,automatic,,,,,clean,,gas,oh,chevrolet,269,0,0,0
7240966269,9000,1999,75000,8,automatic,rwd,pickup,white,full-size,clean,excellent,diesel,ga,chevrolet,96,0,0,0
7226988346,22986,2017,39031,4,automatic,rwd,convertible,custom,sub-compact,clean,,gas,fl,ford,340,0,0,0
7226829611,14990,2012,88648,6,automatic,rwd,coupe,white,,clean,good,gas,de,infiniti,3972,1,0,0
7240945934,14500,2017,65275,4,automatic,fwd,SUV,grey,,clean,,gas,mn,chevrolet,4857,1,0,1
7240562591,2995,2001,185626,6,automatic,rwd,,,,clean,excellent,gas,ia,ford,2301,0,0,0
7237667092,5995,2009,141202,,automatic,,,,,clean,,gas,mi,cadillac,4038,0,0,0
7239270542,27981,2019,11577,,automatic,rwd,,,,clean,,other,ca,ford,1249,0,0,0
7230030881,3000,2003,122450,4,automatic,fwd,sedan,silver,,clean,,hybrid,va,toyota,5267,1,1,1
7235765820,15999,2015,83835,,automatic,4wd,SUV,blue,,clean,excellent,gas,tx,volvo,4892,1,1,1
7236683212,8000,1972,,8,automatic,rwd,sedan,custom,,clean,fair,gas,va,chevrolet,426,0,0,0
7238638268,3999,2007,156107,8,automatic,4wd,pickup,,,clean,like new,gas,wi,dodge,543,0,0,0
7237704099,17500,2018,18000,4,automatic,fwd,SUV,white,,clean,excellent,gas,ca,nissan,814,1,0,1
7224942827,37995,2007,,6,manual,rwd,truck,white,,clean,good,diesel,or,,1298,0,1,0
7236428848,33990,2018,20451,8,other,4wd,pickup,black,,clean,good,gas,tx,gmc,4412,1,0,0
7239188038,5950,1994,249875,8,automatic,rwd,,,,clean,,gas,nc,chevrolet,2034,1,0,0
7239834024,11900,2013,88000,,automatic,4wd,,,,clean,,gas,az,lincoln,263,0,0,0
7233875640,17895,2017,36927,6,automatic,fwd,SUV,blue,full-size,clean,like new,gas,ca,hyundai,2300,0,1,0
7237052615,9999,2018,65380,4,automatic,fwd,other,white,,clean,,gas,nv,ford,1835,0,0,0
7228864035,4750,2006,,,automatic,,,,,clean,,gas,ca,honda,297,0,0,0
7233664054,16990,2014,,,automatic,,,,,clean,excellent,gas,nc,ford,961,0,0,0
7237805262,32900,2018,14948,8,automatic,4wd,pickup,blue,,salvage,,gas,ia,chevrolet,383,0,0,0
7240514415,8156,2008,112089,,automatic,,wagon,,,clean,good,other,ca,subaru,2707,1,0,0
7228723076,13998,2017,24818,4,automatic,fwd,sedan,silver,compact,clean,excellent,gas,vt,mazda,364,0,1,0
7239790459,6909,2006,118163,4,automatic,fwd,SUV,brown,mid-size,clean,,gas,tx,honda,3838,1,0,1
7240419883,38590,2018,26614,8,other,4wd,pickup,,,clean,good,gas,mn,toyota,4664,1,0,0
7240656645,3500,2002,172000,,automatic,,,grey,,clean,excellent,gas,ca,,505,0,0,0
7240484791,25990,2016,34934,6,other,,pickup,red,,clean,good,gas,ca,ford,5005,1,0,0
7240096023,22500,2014,97600,6,automatic,4wd,pickup,white,,clean,excellent,gas,ga,toyota,1204,0,0,0
7238388883,3500,2003,138000,6,automatic,fwd,,blue,,clean,excellent,gas,oh,lexus,288,0,0,0
7240771555,13995,2014,43476,4,automatic,fwd,hatchback,black,,clean,,gas,or,volkswagen,3064,1,1,1
7240124169,7999,2006,91000,4,automatic,fwd,SUV,,,clean,excellent,gas,ca,honda,237,0,1,0
7238716576,22990,2014,51081,,automatic,rwd,sedan,white,,clean,good,gas,wi,bmw,5613,1,0,0
7237707244,18950,2015,137903,8,automatic,4wd,truck,grey,full-size,clean,good,gas,fl,ram,2555,0,0,0
7240231303,10995,2012,96628,4,automatic,fwd,sedan,white,compact,clean,excellent,gas,ca,toyota,1434,0,1,0
7228515468,29900,2000,54000,8,other,rwd,pickup,blue,,clean,,diesel,sc,ford,3372,1,1,0
7229886613,16000,2016,71400,,automatic,,,,,clean,,gas,tx,chevrolet,1502,1,0,0
7232201314,6950,2011,173104,6,automatic,4wd,SUV,custom,mid-size,clean,excellent,gas,wi,ford,300,0,0,0
7239272289,9772,2015,84332,,automatic,fwd,sedan,black,,clean,good,other,ar,hyundai,2938,0,0,0
7239907631,15950,2015,85000,4,automatic,4wd,SUV,black,,clean,like new,gas,il,bmw,191,0,0,0
7225003356,8800,2014,141190,6,automatic,fwd,SUV,silver,mid-size,clean,excellent,gas,mi,nissan,2489,1,0,1
7236854820,7077,2009,153262,,automatic,,,,,clean,,gas,mn,buick,965,0,0,0
7230384885,17995,2009,131035,6,automatic,4wd,pickup,grey,mid-size,clean,excellent,gas,oh,toyota,541,0,0,0
7240670810,43995,2019,40815,,automatic,,other,black,,clean,,gas,ca,ford,2873,1,1,0
7240452278,7599,2011,82730,,automatic,,sedan,silver,full-size,clean,,other,az,chevrolet,3338,1,0,1
7239860172,15981,2019,36319,4,automatic,fwd,sedan,silver,,clean,,gas,ca,toyota,4140,0,0,0
7227804281,13467,2018,90742,6,automatic,,SUV,,,clean,excellent,gas,ca,dodge,4804,1,0,1
7240031071,7788,2014,81539,4,manual,fwd,sedan,white,,clean,,gas,fl,volkswagen,3397,1,1,1
7232517192,6495,2008,,,automatic,,,,,clean,,gas,mn,chevrolet,166,0,0,0
7225074220,6999,2012,135105,4,automatic,4wd,SUV,purple,,clean,excellent,gas,ct,nissan,1407,0,0,0
7240515061,19600,2013,95831,8,automatic,4wd,pickup,blue,full-size,rebuilt,excellent,gas,mn,ford,1484,0,0,0
7227403616,38359,2019,6,,automatic,,,,,clean,new,gas,ca,volvo,1490,0,0,0
7240583101,15988,2016,138520,4,automatic,4wd,SUV,,,clean,,gas,or,audi,,0,0,0
7237672290,19300,2019,11442,4,automatic,4wd,wagon,grey,,clean,,gas,ct,subaru,4682,1,1,0
7236879983,18000,2013,106418,8,automatic,4wd,pickup,grey,,clean,excellent,gas,ny,chevrolet,775,0,0,0
7239558586,4900,2011,158000,4,automatic,4wd,SUV,grey,mid-size,clean,fair,gas,fl,honda,230,0,0,0
7235624401,18590,2017,48100,,other,fwd,van,white,,clean,good,gas,ca,ford,4108,1,0,0
7236653806,2600,2010,207538,4,automatic,4wd,sedan,black,,clean,fair,gas,tn,ford,261,0,0,0
7231635421,3000,2003,206,,automatic,,,black,,clean,good,gas,ca,bmw,260,0,1,0
7236577802,9950,2009,183850,,automatic,,coupe,silver,sub-compact,clean,,gas,tn,ford,3162,0,0,0
7234781317,22999,2016,40884,,automatic,4wd,sedan,silver,,clean,excellent,gas,co,cadillac,4233,1,0,1
7235164321,2900,2006,156000,6,automatic,4wd,SUV,grey,full-size,clean,fair,gas,ny,bmw,895,0,0,0
7237931350,9490,2008,195941,8,automatic,4wd,SUV,blue,full-size,clean,like new,gas,wi,chevrolet,710,0,1,0
7240181015,27990,2012,117550,8,automatic,rwd,truck,white,full-size,clean,good,diesel,va,,2531,0,0,0
7229903068,32995,2019,8395,,automatic,,,,,clean,,gas,nj,subaru,4332,0,0,0
7230246927,2000,2001,,5,automatic,fwd,wagon,black,mid-size,clean,excellent,gas,de,volvo,128,0,0,0
7225509952,2500,2017,,,automatic,,,,,rebuilt,,gas,tn,toyota,761,1,0,0
7233673717,13477,2015,89108,,automatic,,,,,clean,,gas,co,buick,1182,0,0,0
7229758454,13998,2014,116299,4,automatic,fwd,sedan,,,clean,,gas,mt,honda,5376,1,1,0
7228256226,17950,2016,110193,6,automatic,4wd,SUV,black,,rebuilt,,gas,ut,ford,901,0,0,0
7237239267,14775,2014,47452,4,automatic,fwd,sedan,black,,clean,,gas,mi,honda,4262,1,0,0
7238104540,27990,2019,4686,,other,,pickup,white,,clean,good,gas,ca,toyota,4683,1,0,0
7240556020,11900,2011,200205,8,automatic,rwd,pickup,black,full-size,clean,,gas,fl,chevrolet,3010,0,0,0
7226558035,12500,2013,117000,6,automatic,4wd,SUV,grey,full-size,clean,like new,gas,ri,gmc,515,0,0,0
7238172122,27990,2015,27327,8,automatic,rwd,other,red,,clean,good,gas,nc,ford,4228,1,0,0
7232139981,5950,2006,151983,6,automatic,4wd,SUV,grey,,clean,,hybrid,ct,lexus,4818,0,0,0
7233293097,9900,2013,175432,6,automatic,fwd,mini-van,grey,,clean,excellent,gas,tn,honda,3898,1,0,1
7239092205,3400,1985,41300,8,automatic,,,black,,clean,good,gas,mi,cadillac,588,0,0,0
7240802879,22000,2004,146159,8,automatic,4wd,truck,,,clean,,diesel,or,ford,5890,1,1,1
7233805616,2900,2009,125450,4,automatic,fwd,sedan,black,,clean,good,gas,oh,chevrolet,634,0,0,0
7227297217,37000,2016,,,manual,,truck,,,clean,excellent,diesel,ca,,243,0,1,0
7231475706,31999,2015,69289,,automatic,4wd,SUV,white,,clean,,gas,wa,jeep,4773,1,0,1
7229397748,10995,2014,90000,,automatic,4wd,,,,clean,,gas,ny,chevrolet,409,1,0,1
7238203616,3495,2007,112212,4,automatic,rwd,truck,blue,,clean,,gas,oh,chevrolet,420,0,1,0
7239980450,12900,2011,55860,8,automatic,fwd,van,white,full-size,clean,like new,other,ca,ford,2979,1,0,1
7232508088,7995,2012,56735,4,automatic,fwd,,brown,,clean,good,gas,il,mini,4512,1,0,0
7240117303,11999,2010,61000,6,automatic,,sedan,,,clean,excellent,gas,ca,mercedes-benz,7367,1,1,1
7240883870,12331,2015,75044,4,automatic,fwd,SUV,white,compact,clean,,gas,az,hyundai,9166,1,0,1
7231695254,24000,2011,206000,6,manual,4wd,pickup,red,,clean,excellent,diesel,mt,ram,664,0,0,0
7237533026,48151,2015,46764,,automatic,,other,black,full-size,clean,,gas,la,mercedes-benz,3057,1,0,1
7240071362,8995,2014,95046,,automatic,,sedan,white,,clean,,gas,al,hyundai,2162,1,0,1
7229773119,12987,2013,122136,4,other,fwd,SUV,black,,clean,,gas,al,ford,3943,1,0,0
7240699121,7999,2017,30000,,automatic,,,,,salvage,,gas,or,dodge,375,0,0,0
7240573177,11995,2012,118009,8,automatic,rwd,van,white,full-size,clean,,gas,tn,ford,849,0,0,0
7232471528,7995,2011,103996,6,automatic,fwd,mini-van,white,,clean,excellent,gas,wi,volkswagen,4174,1,1,0
7239197366,2600,2005,,,manual,,,,,clean,,gas,me,chevrolet,91,0,0,0
7240435626,8995,2000,85014,6,automatic,4wd,pickup,white,,clean,,other,wa,ford,1237,1,0,1
7235357913,7000,2014,111000,4,automatic,fwd,sedan,brown,mid-size,clean,good,gas,ok,volkswagen,287,0,0,0
7234651136,10988,2011,,,automatic,4wd,,,,clean,,gas,ne,bmw,4575,1,0,1
7232274591,22495,2017,38907,,automatic,,,,,clean,,gas,nj,lincoln,4454,1,1,0
7233714696,3495,2009,211532,4,manual,fwd,hatchback,white,compact,salvage,excellent,gas,mn,honda,846,0,0,0
7240597256,7000,1995,98865,8,automatic,rwd,sedan,silver,,clean,excellent,gas,wa,bmw,3187,1,1,0
7239955186,4995,2008,165138,4,automatic,fwd,sedan,white,,clean,,gas,il,toyota,1852,1,0,0
7239127027,3200,2004,151000,8,automatic,4wd,,,,clean,good,gas,ms,volkswagen,544,0,0,0
7229795733,40999,2017,35608,,automatic,4wd,pickup,red,,clean,,gas,,ram,3191,1,0,0
7230275748,11995,2008,133468,6,automatic,fwd,sedan,,,clean,excellent,gas,ar,chevrolet,3191,0,0,0
7236664945,26995,2020,2697,,automatic,,,,,clean,,gas,nj,volkswagen,3641,0,0,0
7228589340,7995,2012,,,automatic,,,,,clean,,gas,pa,ford,407,0,0,0
7240354925,5995,2002,208357,6,automatic,4wd,SUV,grey,,clean,,gas,ca,acura,8515,1,0,1
7240959791,35990,2017,36186,8,automatic,4wd,other,,,clean,good,gas,mi,lexus,4142,1,0,0
7230235027,35713,2020,,,automatic,,,,,clean,,gas,fl,chevrolet,1928,1,0,1
7228454631,16990,2014,22416,6,automatic,fwd,coupe,blue,,clean,good,gas,ny,honda,4576,1,0,0
7239071413,7500,2001,268,8,automatic,rwd,truck,orange,full-size,clean,excellent,gas,tx,gmc,3319,0,1,0
7227285119,4300,2010,130206,4,automatic,fwd,wagon,grey,,rebuilt,,gas,al,hyundai,3789,0,1,0
7237623599,47943,2016,63027,8,automatic,4wd,pickup,white,full-size,clean,excellent,diesel,tx,ford,5040,1,0,0
7238121354,8500,1937,,,other,,,red,,clean,excellent,gas,mi,,212,0,0,0
7236672395,6995,2010,188416,6,automatic,fwd,sedan,red,mid-size,clean,excellent,gas,al,nissan,619,0,0,0
7239951327,4400,2009,92,,automatic,,,,,rebuilt,,gas,oh,dodge,223,0,0,0
7240040500,13950,2010,112023,8,automatic,rwd,sedan,black,mid-size,clean,excellent,gas,az,mercedes-benz,5412,1,1,1
7237395498,14900,2012,174368,,automatic,,,,,clean,,other,mt,ram,1674,1,0,0
7234037598,3750,2001,,4,automatic,fwd,,,,clean,,gas,nj,volkswagen,6759,0,1,0
7240995646,23990,2014,44267,,other,rwd,coupe,black,,clean,good,gas,nc,bmw,4184,1,0,0
7232573622,46995,2019,86648,8,automatic,4wd,pickup,white,full-size,clean,excellent,diesel,ny,ford,6721,1,0,1
7240595047,8495,2007,205739,,automatic,fwd,pickup,silver,,clean,,gas,ca,nissan,2037,1,0,1
7234576704,21900,2005,136000,10,automatic,4wd,SUV,grey,,clean,,gas,ca,ford,2769,0,0,0
7240306737,15000,2006,343400,,manual,,truck,,,clean,excellent,diesel,ny,,187,0,0,0
7226939701,4995,2012,147364,,automatic,,,,,clean,,gas,mi,kia,3511,0,0,0
7237966537,39999,2019,16765,8,automatic,4wd,pickup,,,clean,,other,co,ford,2953,1,0,0
7236441054,13594,2014,65087,4,automatic,fwd,sedan,black,,rebuilt,,gas,ia,volkswagen,3909,0,0,0
7230623468,8950,2010,63000,4,automatic,fwd,SUV,red,mid-size,clean,excellent,gas,il,chevrolet,135,0,0,0
7230739849,3900,2006,116126,5,automatic,fwd,sedan,blue,,clean,,gas,nj,volkswagen,4516,0,0,0
7233591347,13990,2017,14944,,automatic,fwd,hatchback,,,clean,good,gas,ri,ford,4224,1,0,0
7237034636,29599,2015,116425,,automatic,4wd,SUV,white,,clean,,gas,nj,cadillac,2260,0,0,0
7235144611,15800,2020,24614,4,automatic,fwd,sedan,custom,,clean,,gas,md,nissan,1915,1,0,1
7236588241,8595,2015,74788,,manual,fwd,sedan,,,clean,excellent,gas,va,hyundai,4521,1,0,1
7240932370,4600,2006,158392,6,automatic,4wd,SUV,silver,,clean,,gas,pa,ford,3658,1,0,0
7238380872,22971,2017,13912,4,automatic,rwd,sedan,black,compact,clean,,gas,nv,bmw,340,0,0,0
7237497155,37400,2014,95364,,automatic,4wd,pickup,,,clean,,diesel,ne,ford,3078,0,0,0
7236499556,5500,2013,,4,automatic,,,,,clean,excellent,gas,ca,dodge,161,0,0,0
7239517939,16983,2019,19751,,automatic,fwd,sedan,grey,,clean,excellent,gas,ca,toyota,5655,1,0,1
7240535610,30991,2017,31526,8,automatic,rwd,coupe,,,clean,good,gas,ca,dodge,5979,0,0,0
7239487408,36490,2015,90045,,automatic,4wd,pickup,,,clean,excellent,gas,tx,chevrolet,2493,1,0,1
7227434163,2600,2007,,4,manual,,,grey,,clean,good,gas,pa,toyota,232,0,0,0
7233516759,39900,2019,14141,6,automatic,fwd,mini-van,white,full-size,clean,like new,gas,mo,dodge,213,0,0,0
7240652755,6500,2014,137225,,automatic,,,,,clean,,gas,ne,chevrolet,943,0,0,0
7236783446,5995,2009,149752,,automatic,,,silver,,clean,,gas,wi,toyota,1714,0,0,0
7229886442,8500,2015,,,manual,,,,,clean,,gas,ny,dodge,340,0,0,0
7239496568,6900,2009,,4,automatic,,,,,clean,,gas,fl,honda,612,0,1,0
7226630204,10898,2015,72331,4,automatic,fwd,sedan,grey,,clean,,gas,mi,chrysler,4398,1,0,0
7229692798,6400,1999,178000,4,manual,4wd,pickup,grey,compact,clean,good,gas,ca,toyota,199,0,0,0
7234448951,30195,2018,126842,8,automatic,4wd,pickup,red,full-size,clean,like new,gas,fl,chevrolet,2593,0,0,0
7226566075,25988,2016,,,automatic,4wd,,,,clean,,gas,ne,honda,5308,1,0,1
7234416679,40999,2016,99778,8,automatic,4wd,pickup,black,,clean,,diesel,md,ford,1387,0,1,0
7233707929,16000,2015,93000,6,automatic,4wd,pickup,blue,,clean,like new,gas,ny,chevrolet,257,0,0,0
7240612918,15995,2019,21226,4,automatic,fwd,sedan,white,mid-size,clean,good,gas,wa,nissan,609,0,1,0
7238742800,5999,2008,140388,,automatic,fwd,sedan,,,clean,,gas,tn,honda,7768,1,0,1
7233673368,4999,2002,119886,,automatic,,,,,clean,excellent,gas,wi,toyota,558,0,0,0
7236937308,17750,2013,112666,,automatic,fwd,sedan,,,clean,,gas,tx,lexus,3442,1,1,1
7240118465,28725,2015,87349,6,automatic,4wd,,,,clean,like new,gas,mi,toyota,456,0,0,0
7234413889,35995,2017,53873,6,automatic,4wd,pickup,brown,,clean,excellent,gas,ak,toyota,1035,0,0,0
7237939350,35000,2006,,8,automatic,rwd,truck,red,full-size,clean,excellent,diesel,ca,ford,310,0,1,0
7226844415,26950,2016,25277,,automatic,,,,,clean,,gas,sd,audi,1620,1,0,0
7239457573,30990,2019,12071,,other,4wd,pickup,black,,clean,good,gas,ny,ford,4441,1,0,0
7236605621,3600,2004,,8,automatic,rwd,pickup,silver,,clean,excellent,gas,ia,ford,345,0,0,0
7238240913,8500,2001,154000,8,automatic,rwd,convertible,green,full-size,clean,excellent,gas,az,chevrolet,482,0,0,0
7240466598,31990,2019,4299,,other,rwd,other,white,,clean,good,gas,ok,mazda,4505,1,0,0
7230245380,3750,2001,225444,,automatic,,,,,clean,,gas,ga,dodge,206,0,0,0
7236960573,8995,2010,150000,,automatic,,,,,clean,,gas,ma,ford,305,0,0,0
7237968157,10999,2014,97180,,automatic,4wd,SUV,white,,clean,,gas,az,ford,3386,1,0,1
7240353407,4000,1993,125262,4,automatic,rwd,truck,white,,clean,fair,diesel,nj,,318,0,1,0
7235488620,6500,2012,77000,,automatic,,,,,clean,,gas,wi,ford,311,0,0,0
7231889768,2995,2006,,,automatic,,,,,clean,,gas,ok,chevrolet,189,0,0,0
7229034922,7795,2017,59892,3,manual,fwd,sedan,black,,clean,,gas,oh,mitsubishi,5989,1,0,1
7232331275,14990,2017,12519,,automatic,fwd,sedan,white,,clean,good,gas,ca,volkswagen,4321,1,0,0
7234732897,4495,2008,175,,automatic,,,,,clean,like new,gas,ma,pontiac,8272,1,0,1
7238158325,20995,2014,25734,,automatic,rwd,coupe,white,,clean,,gas,ky,chevrolet,4418,0,1,0
7240872153,10590,2012,58464,,other,fwd,hatchback,brown,,clean,good,gas,tx,fiat,4097,1,0,0
7239646424,24995,2014,30885,6,automatic,rwd,truck,white,full-size,clean,like new,gas,fl,,123,0,0,0
7229382931,16450,2017,65302,4,automatic,fwd,SUV,white,mid-size,clean,excellent,gas,ne,gmc,197,0,0,0
7239734453,32990,2017,26230,8,other,4wd,pickup,red,,clean,good,gas,de,ram,4602,1,0,0
7228007775,9895,2015,54423,,automatic,fwd,sedan,silver,,clean,,gas,ct,nissan,1940,1,0,1
7228126511,4000,2019,,,automatic,,truck,,,clean,,gas,la,ram,2980,1,0,1
7240782930,9990,2013,100412,4,automatic,,sedan,,,clean,excellent,gas,ca,hyundai,4393,1,0,1
7234697245,3500,2001,,,automatic,,,,,clean,fair,diesel,ma,chevrolet,199,0,0,0
7230730828,37590,2010,16788,8,other,rwd,convertible,red,,clean,good,gas,pa,chevrolet,4293,1,0,0
7240985243,22988,2020,15000,4,automatic,4wd,SUV,black,,clean,like new,gas,ok,chevrolet,286,0,0,0
